ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YCR009C,RVS161,,dma532,291,45,0.1546391752577319,1.0,0.2666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0444444444444444,0.0,0.0,0.1555555555555555,0.0,0.2,0.0
YDL117W,CYK3,,dma705,308,52,0.1688311688311688,1.0,0.3461538461538461,0.0961538461538461,0.0,0.0192307692307692,0.25,0.0,0.0,0.0,0.1153846153846153,0.0,0.173076923076923,0.0
YCL016C,DCC1,,dma473,290,62,0.2137931034482758,1.0,0.1774193548387097,0.0,0.0,0.0161290322580645,0.2741935483870967,0.0,0.0,0.0,0.064516129032258,0.0,0.4677419354838709,0.0
YCL014W,BUD3,,dma474,263,43,0.1634980988593156,1.0,0.2325581395348837,0.0,0.0,0.0232558139534883,0.2093023255813953,0.0,0.0,0.0,0.3488372093023256,0.0,0.1860465116279069,0.0
YCR033W,SNT1,,dma557,230,48,0.208695652173913,1.0,0.25,0.0416666666666666,0.0,0.0208333333333333,0.3541666666666667,0.0,0.0,0.0,0.2083333333333333,0.0,0.125,0.0
YDL074C,BRE1,,dma651,462,91,0.1969696969696969,1.0,0.1648351648351648,0.0549450549450549,0.0,0.0109890109890109,0.4065934065934066,0.0,0.0,0.0,0.1978021978021978,0.0,0.1648351648351648,0.0
YBR261C,TAE1,,dma427,715,137,0.1916083916083916,1.0,0.2043795620437956,0.0,0.0,0.0,0.6715328467153284,0.0,0.0,0.0,0.0072992700729927,0.0,0.1167883211678832,0.0
YDL162C,,,dma741,335,70,0.208955223880597,1.0,0.1714285714285714,0.0285714285714285,0.0,0.0,0.4285714285714285,0.0142857142857142,0.0,0.0,0.1142857142857142,0.0,0.2428571428571428,0.0
YDL081C,RPP1A,rpp1a-supp1,dma681,403,58,0.1439205955334987,1.0,0.293103448275862,0.0172413793103448,0.0,0.0,0.4310344827586206,0.0,0.0,0.0,0.1724137931034483,0.0,0.0862068965517241,0.0
YDR159W,SAC3,,dma960,107,46,0.4299065420560747,1.0,0.2391304347826087,0.0,0.0,0.0,0.2391304347826087,0.0217391304347826,0.0,0.0,0.0652173913043478,0.0,0.4347826086956521,0.0
