ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YGR185C,TYS1,tys1-1,tsa290-37C,1026,384,0.3742690058479532,1.0,0.1432291666666666,0.0364583333333333,0.09375,0.0625,0.0885416666666666,0.0859375,0.0104166666666666,0.1302083333333333,0.1744791666666666,0.1380208333333333,0.0364583333333333
YHR186C,KOG1,kog1-1,tsa291-37C,1185,445,0.3755274261603376,1.0,0.1280898876404494,0.0337078651685393,0.0674157303370786,0.0606741573033707,0.0898876404494382,0.0943820224719101,0.0022471910112359,0.1235955056179775,0.2179775280898876,0.1438202247191011,0.0382022471910112
YLL031C,GPI13,gpi13-3-supp1,tsa196-37C,485,267,0.5505154639175258,1.0,0.1011235955056179,0.0337078651685393,0.0898876404494382,0.048689138576779,0.1348314606741573,0.0561797752808988,0.0187265917602996,0.1273408239700374,0.1910112359550561,0.1423220973782771,0.0561797752808988
YLL031C,GPI13,gpi13-5,tsa197-37C,252,142,0.5634920634920635,1.0,0.1338028169014084,0.0704225352112676,0.0845070422535211,0.0845070422535211,0.0422535211267605,0.056338028169014,0.0140845070422535,0.1971830985915492,0.1126760563380281,0.1126760563380281,0.0915492957746478
YLR026C,SED5,sed5-1,tsa198-37C,1136,365,0.3213028169014084,1.0,0.1232876712328767,0.0657534246575342,0.0904109589041095,0.0712328767123287,0.0684931506849315,0.0904109589041095,0.0054794520547945,0.1506849315068493,0.1945205479452054,0.0876712328767123,0.0520547945205479
YMR168C,CEP3,cep3-1,tsa294-37C,605,237,0.3917355371900826,1.0,0.1308016877637131,0.0759493670886076,0.0717299578059071,0.0464135021097046,0.1097046413502109,0.0928270042194092,0.0042194092827004,0.1012658227848101,0.1940928270042194,0.1265822784810126,0.0464135021097046
YLR078C,BOS1,bos1-1,tsa199-37C,389,195,0.5012853470437018,1.0,0.2205128205128205,0.0256410256410256,0.0769230769230769,0.0717948717948717,0.082051282051282,0.0564102564102564,0.0051282051282051,0.1487179487179487,0.1692307692307692,0.0461538461538461,0.0974358974358974
YLR459W,GAB1,gab1-1,tsa200-37C,198,133,0.6717171717171717,1.0,0.1428571428571428,0.0451127819548872,0.1052631578947368,0.0902255639097744,0.0977443609022556,0.037593984962406,0.037593984962406,0.1278195488721804,0.0977443609022556,0.150375939849624,0.0676691729323308
YLR459W,GAB1,gab1-3,tsa202-37C,260,163,0.6269230769230769,1.0,0.1411042944785276,0.0552147239263803,0.1104294478527607,0.0429447852760736,0.1288343558282208,0.0306748466257668,0.0122699386503067,0.1595092024539877,0.1717791411042944,0.0981595092024539,0.0490797546012269
YML130C,ERO1,ero1-1,tsa203-37C,879,580,0.6598407281001137,1.0,0.1120689655172413,0.0241379310344827,0.0172413793103448,0.0586206896551724,0.0827586206896551,0.0706896551724138,0.0103448275862068,0.3120689655172414,0.193103448275862,0.043103448275862,0.0758620689655172
