ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YPR025C,CCL1,ccl1-ts4,tsa77-37C,1384,469,0.3388728323699422,1.0,0.091684434968017,0.1215351812366737,0.0724946695095948,0.1471215351812366,0.0895522388059701,0.0810234541577825,0.0063965884861407,0.0980810234541577,0.0319829424307036,0.0063965884861407,0.2260127931769723,0.0277185501066098
YIL068C,SEC6,sec6-4,tsa38-37C,1061,913,0.8605089538171536,1.0,0.1237677984665936,0.0339539978094194,0.0208105147864184,0.2968236582694414,0.0985761226725082,0.3285870755750273,0.0010952902519167,0.0120481927710843,0.0054764512595837,0.0010952902519167,0.0153340635268346,0.0624315443592552
YGL233W,SEC15,sec15-1,tsa40-37C,1257,1049,0.8345266507557677,1.0,0.0857959961868446,0.0104861773117254,0.0095328884652049,0.3527168732125834,0.0505243088655862,0.4470924690181125,0.0009532888465204,0.0038131553860819,0.0009532888465204,0.0019065776930409,0.0123927550047664,0.0238322211630123
YER157W,COG3,cog3-1,tsa41-37C,182,89,0.489010989010989,1.0,0.0337078651685393,0.0786516853932584,0.0898876404494382,0.2134831460674157,0.0898876404494382,0.3146067415730337,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0337078651685393,0.0786516853932584,0.0337078651685393
YGR185C,TYS1,tys1-1,tsa290-37C,2503,440,0.1757890531362365,1.0,0.1227272727272727,0.1113636363636363,0.0681818181818181,0.125,0.2318181818181818,0.0181818181818181,0.0181818181818181,0.0431818181818181,0.0409090909090909,0.0045454545454545,0.1863636363636363,0.0295454545454545
YLL031C,GPI13,gpi13-3-supp1,tsa196-37C,501,260,0.5189620758483033,1.0,0.1461538461538461,0.0692307692307692,0.15,0.1038461538461538,0.0423076923076923,0.2769230769230769,0.0192307692307692,0.0384615384615384,0.0615384615384615,0.0346153846153846,0.05,0.0076923076923076
YJR076C,CDC11,cdc11-2,tsa82-37C,209,126,0.6028708133971292,1.0,0.119047619047619,0.0555555555555555,0.0714285714285714,0.1507936507936507,0.1031746031746031,0.0714285714285714,0.0,0.1031746031746031,0.0238095238095238,0.0476190476190476,0.1349206349206349,0.119047619047619
YDL030W,PRP9,prp9-ts,tsa361-37C,232,145,0.625,1.0,0.1379310344827586,0.1034482758620689,0.1103448275862069,0.1241379310344827,0.0344827586206896,0.193103448275862,0.0413793103448275,0.0482758620689655,0.0896551724137931,0.0137931034482758,0.0275862068965517,0.0758620689655172
YPL082C,MOT1,mot1-1033,tsa363-37C,242,152,0.628099173553719,1.0,0.0789473684210526,0.0328947368421052,0.1052631578947368,0.2105263157894736,0.0328947368421052,0.2368421052631578,0.0131578947368421,0.0855263157894736,0.0526315789473684,0.0,0.131578947368421,0.0197368421052631
YPR055W,SEC8,sec8-6,tsa364-37C,819,711,0.8681318681318682,1.0,0.1054852320675105,0.0084388185654008,0.0028129395218002,0.4163150492264416,0.0970464135021097,0.2911392405063291,0.0,0.0014064697609001,0.0,0.0014064697609001,0.0014064697609001,0.0745428973277074
YDR189W,SLY1,sly1-ts,tsa251-37C,1502,770,0.5126498002663116,1.0,0.1649350649350649,0.0168831168831168,0.0194805194805194,0.261038961038961,0.0285714285714285,0.4623376623376623,0.0025974025974025,0.009090909090909,0.0012987012987012,0.0038961038961038,0.0038961038961038,0.0259740259740259
YER008C,SEC3,sec3-2,tsa43-37C,1068,872,0.8164794007490637,1.0,0.1307339449541284,0.0149082568807339,0.0149082568807339,0.3635321100917431,0.0814220183486238,0.3165137614678899,0.0,0.0022935779816513,0.0011467889908256,0.0,0.0194954128440367,0.055045871559633
YDR170C,SEC7,sec7-1,tsa44-37C,1440,1254,0.8708333333333333,1.0,0.087719298245614,0.011164274322169,0.0135566188197767,0.4625199362041467,0.138755980861244,0.226475279106858,0.003987240829346,0.0031897926634768,0.0031897926634768,0.0015948963317384,0.0007974481658692,0.0470494417862838
YBL050W,SEC17,sec17-1,tsa45-37C,584,528,0.9041095890410958,1.0,0.125,0.0056818181818181,0.0075757575757575,0.3484848484848485,0.096590909090909,0.3579545454545454,0.0018939393939393,0.0037878787878787,0.0018939393939393,0.0018939393939393,0.0037878787878787,0.0454545454545454
YNL287W,SEC21,sec21-1,tsa46-37C,300,261,0.87,1.0,0.1226053639846743,0.0076628352490421,0.0,0.4482758620689655,0.1340996168582375,0.1264367816091954,0.0,0.0,0.003831417624521,0.003831417624521,0.0076628352490421,0.1455938697318007
YFL039C,ACT1,act1-136,tsa142-37C,1224,693,0.5661764705882353,1.0,0.075036075036075,0.0577200577200577,0.0346320346320346,0.1428571428571428,0.113997113997114,0.1702741702741702,0.0014430014430014,0.0259740259740259,0.0158730158730158,0.0115440115440115,0.3477633477633478,0.0028860028860028
YFL045C,SEC53,sec53-6,tsa48-37C,1338,958,0.7159940209267563,1.0,0.0949895615866388,0.0438413361169102,0.0887265135699373,0.1471816283924843,0.0292275574112734,0.4853862212943632,0.0083507306889352,0.0167014613778705,0.0292275574112734,0.0031315240083507,0.011482254697286,0.0417536534446764
YFL005W,SEC4,sec4-8,tsa307-37C,1366,1266,0.9267935578330894,1.0,0.0418641390205371,0.0015797788309636,0.0007898894154818,0.4960505529225908,0.2385466034755134,0.1445497630331753,0.0007898894154818,0.0007898894154818,0.0,0.0007898894154818,0.0007898894154818,0.0734597156398104
YFL039C,ACT1,act1-111,tsa214-37C,211,177,0.8388625592417062,1.0,0.1525423728813559,0.0169491525423728,0.0225988700564971,0.3389830508474576,0.1525423728813559,0.1751412429378531,0.0112994350282485,0.0056497175141242,0.0,0.0056497175141242,0.0,0.1186440677966101
YFL039C,ACT1,act1-119,tsa215-37C,149,110,0.738255033557047,1.0,0.0818181818181818,0.0454545454545454,0.0272727272727272,0.1636363636363636,0.2363636363636363,0.109090909090909,0.0,0.0181818181818181,0.0181818181818181,0.0272727272727272,0.1818181818181818,0.0909090909090909
YFL039C,ACT1,act1-132,tsa216-37C,1690,571,0.3378698224852071,1.0,0.2364273204903677,0.1208406304728546,0.0402802101576182,0.1348511383537653,0.0980735551663747,0.0875656742556917,0.0052539404553415,0.063047285464098,0.0490367775831873,0.0035026269702276,0.1436077057793345,0.0175131348511383
YLR268W,SEC22,sec22-3,tsa121-37C,130,113,0.8692307692307693,1.0,0.1504424778761062,0.0176991150442477,0.0176991150442477,0.3008849557522124,0.0265486725663716,0.4336283185840708,0.0,0.0176991150442477,0.0,0.0,0.0,0.0353982300884955
YLR229C,CDC42,cdc42-1,tsa26-37C,878,258,0.2938496583143508,1.0,0.0697674418604651,0.1821705426356589,0.1472868217054263,0.1046511627906976,0.0891472868217054,0.0930232558139534,0.003875968992248,0.065891472868217,0.0697674418604651,0.003875968992248,0.1550387596899224,0.0155038759689922
YPR055W,SEC8,sec8-9,tsa122-37C,456,405,0.8881578947368421,1.0,0.074074074074074,0.0123456790123456,0.0098765432098765,0.3555555555555555,0.0444444444444444,0.4345679012345679,0.0,0.0049382716049382,0.0024691358024691,0.0024691358024691,0.0,0.0592592592592592
YLR305C,STT4,stt4-4,tsa123-37C,292,261,0.8938356164383562,1.0,0.0727969348659003,0.0229885057471264,0.0306513409961685,0.3908045977011494,0.3295019157088122,0.0383141762452107,0.0,0.0,0.0,0.003831417624521,0.0,0.1111111111111111
