ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YBR294W,SUL1,,dma467,5410,1350,0.2495378927911275,1.0,0.1325925925925926,0.0,0.0,0.0,0.02,0.0,0.2185185185185185,0.1125925925925925,0.0,0.3259259259259259,0.1903703703703703,0.0
YCR043C,,,dma576,6449,1079,0.1673127616684757,1.0,0.2048192771084337,0.0,0.0,0.0,0.0370713623725671,0.0,0.1918443002780352,0.1408711770157553,0.0,0.211306765523633,0.2140871177015755,0.0
YCL061C,MRC1,,dma522,622,148,0.2379421221864952,1.0,0.1756756756756756,0.0,0.0,0.0,0.3783783783783784,0.0,0.1081081081081081,0.1824324324324324,0.0,0.027027027027027,0.1283783783783783,0.0
YCL060C,,,dma523,705,103,0.1460992907801418,1.0,0.174757281553398,0.0,0.0,0.0097087378640776,0.4951456310679611,0.0,0.116504854368932,0.145631067961165,0.0,0.0,0.058252427184466,0.0
YBR259W,,,dma429,816,294,0.3602941176470588,1.0,0.1394557823129251,0.0,0.0,0.0,0.0034013605442176,0.0,0.2925170068027211,0.0680272108843537,0.0,0.173469387755102,0.3231292517006803,0.0
YDL027C,MRX9,,dma631,6363,1191,0.1871758604431871,1.0,0.1376994122586062,0.0,0.0,0.0008396305625524,0.0403022670025188,0.0,0.2023509655751469,0.142737195633921,0.0,0.2510495382031906,0.2250209907640638,0.0
YCL016C,DCC1,,dma473,696,102,0.146551724137931,1.0,0.1078431372549019,0.0,0.0,0.0,0.196078431372549,0.0,0.2254901960784313,0.2254901960784313,0.0,0.0392156862745098,0.2058823529411764,0.0
YCL024W,KCC4,,dma470,1722,232,0.1347270615563298,1.0,0.0905172413793103,0.0172413793103448,0.0,0.0043103448275862,0.0344827586206896,0.0,0.3491379310344827,0.1293103448275862,0.0,0.0517241379310344,0.3232758620689655,0.0
YDL074C,BRE1,,dma651,550,95,0.1727272727272727,1.0,0.4105263157894737,0.0,0.0,0.031578947368421,0.2210526315789473,0.0,0.1157894736842105,0.0842105263157894,0.0,0.031578947368421,0.1052631578947368,0.0
YDL162C,,,dma741,310,54,0.1741935483870967,1.0,0.2037037037037037,0.0,0.0,0.0185185185185185,0.2407407407407407,0.0,0.2037037037037037,0.1296296296296296,0.0,0.037037037037037,0.1666666666666666,0.0
YBR231C,SWC5,,dma400,397,62,0.1561712846347607,1.0,0.064516129032258,0.0,0.0,0.0,0.0161290322580645,0.0,0.3709677419354839,0.1129032258064516,0.0,0.0483870967741935,0.3870967741935484,0.0
YCR034W,ELO2,,dma556,885,107,0.1209039548022598,1.0,0.2616822429906542,0.0,0.0,0.0,0.2710280373831775,0.0,0.1214953271028037,0.1214953271028037,0.0,0.0467289719626168,0.1775700934579439,0.0
YDL006W,PTC1,,dma620,870,131,0.1505747126436781,1.0,0.0381679389312977,0.0,0.0,0.0076335877862595,0.0687022900763358,0.0,0.3053435114503817,0.0916030534351145,0.0,0.099236641221374,0.3893129770992366,0.0
YDR014W,RAD61,,dma830,958,124,0.1294363256784968,1.0,0.1370967741935483,0.0,0.0,0.0080645161290322,0.1048387096774193,0.0,0.2177419354838709,0.1451612903225806,0.0,0.0725806451612903,0.314516129032258,0.0
YDR148C,KGD2,,dma948,6373,3731,0.5854385689628119,1.0,0.1109622085231841,0.0,0.0,0.0,0.0058965424819083,0.0,0.163495041543822,0.0739748056821227,0.0,0.5502546234253551,0.0954167783436076,0.0
YDR107C,TMN2,,dma910,6552,3887,0.5932539682539683,1.0,0.1502444044250064,0.0,0.0,0.0,0.0126061229740159,0.0,0.1281193722665294,0.1041934653974787,0.0,0.5165937741188578,0.0882428608181116,0.0
YDR173C,ARG82,,dma953,626,167,0.2667731629392971,1.0,0.3293413173652694,0.0,0.0,0.0059880239520958,0.1137724550898203,0.0,0.1437125748502994,0.2155688622754491,0.0,0.029940119760479,0.1616766467065868,0.0
YDR004W,RAD57,,dma838,539,98,0.1818181818181818,1.0,0.2040816326530612,0.0,0.0,0.010204081632653,0.2551020408163265,0.0,0.1428571428571428,0.2448979591836734,0.0,0.0408163265306122,0.1020408163265306,0.0
YDR334W,SWR1,,dma1071,704,183,0.2599431818181818,1.0,0.2622950819672131,0.0,0.0,0.0,0.1639344262295081,0.0,0.1202185792349726,0.2240437158469945,0.0,0.0765027322404371,0.1530054644808743,0.0
YDR178W,SDH4,,dma951,5848,2365,0.4044117647058823,1.0,0.1272727272727272,0.0,0.0,0.0,0.0135306553911205,0.0,0.2321353065539112,0.0828752642706131,0.0,0.40169133192389,0.1424947145877378,0.0
YDR392W,SPT3,,dma1125,490,132,0.2693877551020408,1.0,0.2727272727272727,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1439393939393939,0.0,0.0833333333333333,0.1666666666666666,0.0
YDR123C,INO2,,dma920,387,130,0.3359173126614987,1.0,0.2538461538461538,0.0,0.0,0.0153846153846153,0.2846153846153846,0.0,0.123076923076923,0.1076923076923077,0.0,0.0538461538461538,0.1615384615384615,0.0
YDR120C,TRM1,,dma923,6070,4300,0.7084019769357496,1.0,0.0762790697674418,0.0,0.0,0.0,0.003953488372093,0.0,0.1911627906976744,0.0546511627906976,0.0,0.5353488372093024,0.1386046511627907,0.0
YDR158W,HOM2,,dma938,4941,819,0.1657559198542805,1.0,0.1037851037851037,0.0,0.0,0.0,0.0195360195360195,0.0,0.2124542124542124,0.1037851037851037,0.0,0.3748473748473748,0.1855921855921856,0.0
YDR245W,MNN10,mnn10-supp1,dma1003,66,26,0.3939393939393939,1.0,0.2307692307692307,0.0,0.0,0.0,0.1153846153846153,0.0,0.3846153846153846,0.2307692307692307,0.0,0.0,0.0384615384615384,0.0
YDR359C,EAF1,,dma1102,969,168,0.1733746130030959,1.0,0.0119047619047619,0.0,0.0,0.0,0.0119047619047619,0.0,0.2738095238095238,0.1071428571428571,0.0,0.0357142857142857,0.5595238095238095,0.0
YER019W,ISC1,isc1-supp2,dma1329,382,86,0.225130890052356,1.0,0.1976744186046511,0.0116279069767441,0.0,0.0465116279069767,0.2093023255813953,0.0,0.2790697674418604,0.1511627906976744,0.0,0.0232558139534883,0.0813953488372093,0.0
YEL025C,,,dma1277,437,103,0.2356979405034324,1.0,0.0970873786407767,0.0,0.0,0.0,0.0097087378640776,0.0,0.3495145631067961,0.0485436893203883,0.0,0.1067961165048543,0.3883495145631068,0.0
YEL033W,MTC7,mtc7-supp1,dma1296,628,78,0.1242038216560509,1.0,0.2179487179487179,0.0,0.0,0.0384615384615384,0.3076923076923077,0.0,0.141025641025641,0.1538461538461538,0.0,0.0384615384615384,0.1025641025641025,0.0
YEL061C,CIN8,,dma1302,630,91,0.1444444444444444,1.0,0.1318681318681318,0.0109890109890109,0.0,0.0,0.2417582417582417,0.0,0.1978021978021978,0.2857142857142857,0.0,0.0439560439560439,0.0879120879120879,0.0
YDR485C,VPS72,,dma1208,1334,218,0.1634182908545727,1.0,0.2522935779816513,0.0137614678899082,0.0,0.0091743119266055,0.1834862385321101,0.0,0.1330275229357798,0.1605504587155963,0.0,0.0642201834862385,0.1834862385321101,0.0
YGR157W,CHO2,,dma1899,354,91,0.2570621468926554,1.0,0.0659340659340659,0.0,0.0,0.0,0.0219780219780219,0.0,0.3406593406593406,0.0329670329670329,0.0,0.0439560439560439,0.4945054945054945,0.0
YGL043W,DST1,,dma1631,672,96,0.1428571428571428,1.0,0.2083333333333333,0.0104166666666666,0.0,0.0416666666666666,0.0833333333333333,0.0,0.1666666666666666,0.125,0.0,0.03125,0.3333333333333333,0.0
YGL176C,,,dma1728,2381,1235,0.5186896262074758,1.0,0.1668016194331983,0.0,0.0,0.0,0.0056680161943319,0.0,0.2680161943319838,0.0493927125506072,0.0,0.2080971659919028,0.3020242914979757,0.0
YGL151W,NUT1,,dma1703,781,96,0.1229193341869398,1.0,0.3125,0.0,0.0,0.0520833333333333,0.1666666666666666,0.0,0.1875,0.0729166666666666,0.0,0.0416666666666666,0.1666666666666666,0.0
YGR023W,MTL1,,dma1811,6011,692,0.1151222758276493,1.0,0.1242774566473988,0.0,0.0,0.0014450867052023,0.0476878612716763,0.0,0.2182080924855491,0.1358381502890173,0.0,0.2586705202312139,0.2138728323699422,0.0
YGL081W,,,dma1648,353,58,0.1643059490084986,1.0,0.0689655172413793,0.0172413793103448,0.0,0.0,0.0172413793103448,0.0,0.3275862068965517,0.0862068965517241,0.0,0.0517241379310344,0.4310344827586206,0.0
YFR019W,FAB1,fab1-supp1,dma1552,234,51,0.2179487179487179,1.0,0.1764705882352941,0.0,0.0,0.0392156862745098,0.0588235294117647,0.0,0.3529411764705882,0.1372549019607843,0.0,0.0392156862745098,0.196078431372549,0.0
YHR123W,EPT1,,dma2170,4900,905,0.1846938775510204,1.0,0.061878453038674,0.0,0.0,0.0,0.0132596685082872,0.0,0.287292817679558,0.1138121546961326,0.0,0.2640883977900553,0.2596685082872928,0.0
YIL058W,,,dma2283,864,115,0.1331018518518518,1.0,0.0782608695652174,0.008695652173913,0.0,0.0,0.017391304347826,0.0,0.3565217391304348,0.0521739130434782,0.0,0.0521739130434782,0.4347826086956521,0.0
YHL025W,SNF6,,dma2060,323,61,0.1888544891640866,1.0,0.3114754098360656,0.0,0.0,0.0,0.1967213114754098,0.0,0.1639344262295081,0.1967213114754098,0.0,0.0491803278688524,0.081967213114754,0.0
YHR125W,,,dma2168,5069,959,0.1891891891891892,1.0,0.0802919708029197,0.0010427528675703,0.0,0.0,0.0177267987486965,0.0,0.2752867570385818,0.1345151199165797,0.0,0.2617309697601668,0.2294056308654848,0.0
YHR034C,PIH1,,dma2108,874,156,0.1784897025171624,1.0,0.3846153846153846,0.0,0.0,0.0,0.1217948717948717,0.0,0.1666666666666666,0.1346153846153846,0.0,0.0448717948717948,0.1474358974358974,0.0
YGR261C,APL6,,dma2014,6164,4078,0.6615833874107723,1.0,0.1319274153997057,0.0,0.0,0.0002452182442373,0.0100539480137322,0.0,0.1525257479156449,0.0743011280039235,0.0,0.521824423737126,0.1091221186856302,0.0
YHR191C,CTF8,,dma2228,279,66,0.2365591397849462,1.0,0.0909090909090909,0.0,0.0,0.0,0.1818181818181818,0.0,0.1515151515151515,0.3181818181818182,0.0,0.0454545454545454,0.2121212121212121,0.0
YHL007C,STE20,,dma2052,815,95,0.1165644171779141,1.0,0.2842105263157894,0.0,0.0,0.0,0.0947368421052631,0.0,0.1263157894736842,0.1263157894736842,0.0,0.1157894736842105,0.2526315789473684,0.0
YHL034C,SBP1,,dma2074,4956,618,0.1246973365617433,1.0,0.0938511326860841,0.0,0.0,0.0,0.0372168284789644,0.0,0.2378640776699029,0.1407766990291262,0.0,0.2200647249190938,0.2702265372168285,0.0
YIL145C,PAN6,,dma2366,6616,2181,0.3296553808948005,1.0,0.1173773498395231,0.0,0.0,0.0,0.0155891792755616,0.0,0.1801925722145804,0.135259055479138,0.0,0.384227418615314,0.1673544245758826,0.0
YJL047C,RTT101,,dma2463,825,129,0.1563636363636363,1.0,0.1860465116279069,0.0,0.0,0.0077519379844961,0.3643410852713178,0.0,0.1550387596899224,0.1782945736434108,0.0,0.0077519379844961,0.1007751937984496,0.0
YIR033W,MGA2,,dma2426,628,121,0.1926751592356688,1.0,0.1322314049586777,0.0082644628099173,0.0,0.0743801652892562,0.2975206611570248,0.0,0.1570247933884297,0.0826446280991735,0.0,0.0330578512396694,0.2148760330578512,0.0
YJR083C,ACF4,,dma2656,5155,828,0.1606207565470417,1.0,0.0893719806763285,0.0,0.0,0.0,0.0144927536231884,0.0,0.1956521739130435,0.1425120772946859,0.0,0.3188405797101449,0.2391304347826087,0.0
YJL178C,ATG27,,dma2562,5570,960,0.1723518850987432,1.0,0.065625,0.0,0.0,0.0,0.0135416666666666,0.0,0.178125,0.1447916666666666,0.0,0.365625,0.2322916666666666,0.0
YIL137C,TMA108,,dma2371,6016,1726,0.2869015957446808,1.0,0.1037079953650058,0.0,0.0,0.0,0.0110081112398609,0.0,0.20162224797219,0.1338354577056778,0.0,0.3986095017381228,0.1512166859791425,0.0
YJL137C,GLG2,,dma2526,5632,746,0.1324573863636363,1.0,0.0563002680965147,0.0,0.0,0.0,0.0160857908847185,0.0,0.2091152815013404,0.1621983914209115,0.0,0.2841823056300268,0.2721179624664879,0.0
YJL115W,ASF1,,dma2518,600,120,0.2,1.0,0.175,0.0083333333333333,0.0,0.0083333333333333,0.35,0.0,0.1333333333333333,0.175,0.0,0.0,0.15,0.0
YIR002C,MPH1,,dma2389,5386,1212,0.2250278499814333,1.0,0.1641914191419141,0.0,0.0,0.0,0.0478547854785478,0.0,0.1683168316831683,0.1815181518151815,0.0,0.2854785478547855,0.1526402640264026,0.0
YJR075W,HOC1,,dma2662,593,126,0.2124789207419898,1.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.1587301587301587,0.1746031746031746,0.0,0.0634920634920634,0.1587301587301587,0.0
YJL151C,SNA3,,dma2537,5689,857,0.1506415890314642,1.0,0.0630105017502917,0.0,0.0,0.0011668611435239,0.0151691948658109,0.0,0.1726954492415402,0.1773628938156359,0.0,0.3115519253208868,0.2590431738623104,0.0
YIL128W,MET18,,dma2354,249,95,0.3815261044176707,1.0,0.2947368421052631,0.0,0.0,0.0105263157894736,0.1684210526315789,0.0,0.1578947368421052,0.0842105263157894,0.0,0.0105263157894736,0.2736842105263158,0.0
YJL168C,SET2,,dma2546,1943,224,0.1152856407617087,1.0,0.0580357142857142,0.0133928571428571,0.0,0.0,0.0580357142857142,0.0,0.21875,0.2455357142857142,0.0,0.0848214285714285,0.3214285714285714,0.0
YJL145W,SFH5,,dma2543,678,100,0.1474926253687315,1.0,0.17,0.0,0.0,0.0,0.02,0.0,0.3,0.16,0.0,0.04,0.31,0.0
YKL139W,CTK1,ctk1-supp1,dma2867,90,23,0.2555555555555555,1.0,0.1304347826086956,0.0869565217391304,0.0,0.0,0.0869565217391304,0.0,0.4347826086956521,0.0,0.0,0.0434782608695652,0.217391304347826,0.0
YKL157W,APE2,,dma2880,7643,3889,0.5088316106241005,1.0,0.2298791463101054,0.0,0.0,0.0,0.0167138081769092,0.0,0.1599382874775006,0.1347390074569298,0.0,0.326819233736179,0.1319105168423759,0.0
YLL002W,RTT109,,dma3033,478,101,0.2112970711297071,1.0,0.1485148514851485,0.0297029702970297,0.0,0.0,0.3564356435643564,0.0,0.1089108910891089,0.2376237623762376,0.0,0.0,0.1188118811881188,0.0
YKL055C,OAR1,,dma2776,180,42,0.2333333333333333,1.0,0.1904761904761904,0.0476190476190476,0.0,0.0,0.0714285714285714,0.0,0.3095238095238095,0.119047619047619,0.0,0.0714285714285714,0.1904761904761904,0.0
YKL048C,ELM1,,dma2781,164,52,0.3170731707317073,1.0,0.1346153846153846,0.0,0.0,0.0,0.1346153846153846,0.0,0.2692307692307692,0.173076923076923,0.0,0.0961538461538461,0.1923076923076923,0.0
YKL159C,RCN1,,dma2878,6501,1406,0.2162744193201046,1.0,0.1479374110953058,0.0,0.0,0.0,0.0504978662873399,0.0,0.2133712660028449,0.1571834992887624,0.0,0.2119487908961593,0.2190611664295874,0.0
YKL216W,URA1,,dma2907,267,63,0.2359550561797752,1.0,0.1587301587301587,0.0,0.0,0.0,0.0158730158730158,0.0,0.238095238095238,0.0476190476190476,0.0,0.0634920634920634,0.4761904761904761,0.0
YKL214C,YRA2,,dma2909,470,65,0.1382978723404255,1.0,0.0153846153846153,0.0307692307692307,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0153846153846153,0.5538461538461539,0.0
YKL204W,EAP1,,dma2894,635,166,0.2614173228346457,1.0,0.0060240963855421,0.0602409638554216,0.0,0.0,0.0,0.0,0.3192771084337349,0.036144578313253,0.0,0.0120481927710843,0.5662650602409639,0.0
YLL028W,TPO1,,dma3060,1264,603,0.4770569620253164,1.0,0.1625207296849088,0.0033167495854063,0.0,0.0,0.011608623548922,0.0,0.2620232172470978,0.0646766169154228,0.0,0.373134328358209,0.1227197346600331,0.0
YKL056C,TMA19,,dma2775,801,144,0.1797752808988764,1.0,0.1041666666666666,0.0347222222222222,0.0,0.0,0.0694444444444444,0.0,0.2708333333333333,0.1527777777777778,0.0,0.0208333333333333,0.3472222222222222,0.0
YKR024C,DBP7,,dma2929,486,77,0.1584362139917695,1.0,0.2207792207792207,0.0389610389610389,0.0,0.0,0.1688311688311688,0.0,0.2337662337662337,0.1948051948051948,0.0,0.0259740259740259,0.1168831168831168,0.0
YLR386W,VAC14,,dma3411,927,144,0.1553398058252427,1.0,0.1597222222222222,0.0069444444444444,0.0,0.0,0.0763888888888889,0.0,0.2152777777777778,0.2222222222222222,0.0,0.0833333333333333,0.2361111111111111,0.0
YLR320W,MMS22,,dma3369,489,70,0.1431492842535787,1.0,0.1571428571428571,0.0,0.0,0.0,0.4,0.0,0.1571428571428571,0.2,0.0,0.0,0.0857142857142857,0.0
YLR289W,GUF1,,dma3328,5084,1729,0.3400865460267506,1.0,0.1064198958935801,0.0,0.0,0.0,0.0133024869866975,0.0,0.198958935801041,0.1133603238866396,0.0,0.3903990746096009,0.1775592828224407,0.0
YLR154C,RNH203,,dma3236,1459,327,0.2241261137765592,1.0,0.128440366972477,0.0,0.0,0.0,0.0458715596330275,0.0,0.2752293577981651,0.1345565749235474,0.0,0.2813455657492354,0.1345565749235474,0.0
YLR357W,RSC2,,dma3387,603,144,0.2388059701492537,1.0,0.0625,0.0,0.0,0.0,0.0138888888888888,0.0,0.2361111111111111,0.1319444444444444,0.0,0.0,0.5555555555555556,0.0
YLR085C,ARP6,,dma3157,702,107,0.1524216524216524,1.0,0.3831775700934579,0.0,0.0,0.0186915887850467,0.2336448598130841,0.0,0.102803738317757,0.0934579439252336,0.0,0.0186915887850467,0.1495327102803738,0.0
YLR039C,RIC1,,dma3121,604,106,0.1754966887417218,1.0,0.0754716981132075,0.0094339622641509,0.0,0.0094339622641509,0.0660377358490566,0.0,0.3018867924528302,0.0566037735849056,0.0,0.0943396226415094,0.3867924528301887,0.0
YLR137W,RKM5,,dma3223,1335,328,0.245692883895131,1.0,0.1371951219512195,0.0030487804878048,0.0,0.0,0.0152439024390243,0.0,0.2408536585365853,0.1219512195121951,0.0,0.3628048780487805,0.1189024390243902,0.0
YLR095C,IOC2,,dma3185,1639,194,0.1183648566198901,1.0,0.0154639175257731,0.0051546391752577,0.0,0.0,0.0051546391752577,0.0,0.4123711340206185,0.0773195876288659,0.0,0.0206185567010309,0.4639175257731959,0.0
YLR217W,,,dma3265,360,44,0.1222222222222222,1.0,0.0681818181818181,0.0,0.0,0.0,0.1136363636363636,0.0,0.3181818181818182,0.0681818181818181,0.0,0.0454545454545454,0.3863636363636363,0.0
YLR361C,DCR2,,dma3408,4078,610,0.1495831289847964,1.0,0.0688524590163934,0.0,0.0,0.0081967213114754,0.0557377049180327,0.0,0.221311475409836,0.1540983606557377,0.0,0.2081967213114754,0.2836065573770492,0.0
YML035C,AMD1,,dma3551,825,102,0.1236363636363636,1.0,0.3627450980392157,0.0,0.0,0.0,0.1372549019607843,0.0,0.1862745098039215,0.1372549019607843,0.0,0.0392156862745098,0.1372549019607843,0.0
YMR019W,STB4,,dma3648,6098,696,0.1141357822236799,1.0,0.1623563218390804,0.0,0.0,0.0,0.0445402298850574,0.0,0.1997126436781609,0.125,0.0,0.2830459770114942,0.1853448275862069,0.0
YLR451W,LEU3,,dma3496,557,86,0.1543985637342908,1.0,0.0697674418604651,0.0,0.0,0.0,0.0581395348837209,0.0,0.3953488372093023,0.0465116279069767,0.0,0.0813953488372093,0.3488372093023256,0.0
YLR448W,RPL6B,,dma3499,1279,173,0.1352619233776388,1.0,0.0404624277456647,0.0057803468208092,0.0,0.0,0.0057803468208092,0.0,0.3815028901734104,0.1213872832369942,0.0,0.0346820809248554,0.4104046242774566,0.0
YML097C,VPS9,,dma3596,589,102,0.1731748726655348,1.0,0.1666666666666666,0.0,0.0,0.0,0.0784313725490196,0.0,0.2156862745098039,0.1764705882352941,0.0,0.0196078431372549,0.3431372549019608,0.0
YMR202W,ERG2,,dma3797,142,44,0.3098591549295774,1.0,0.0681818181818181,0.0,0.0,0.0,0.1363636363636363,0.0,0.2272727272727272,0.25,0.0,0.0454545454545454,0.2727272727272727,0.0
YMR201C,RAD14,,dma3798,4968,807,0.16243961352657,1.0,0.1573729863692688,0.0,0.0,0.0,0.037174721189591,0.0,0.2118959107806691,0.1226765799256505,0.0,0.2639405204460966,0.2069392812887236,0.0
YML102W,CAC2,,dma3590,918,109,0.1187363834422658,1.0,0.2477064220183486,0.0,0.0,0.0,0.3211009174311927,0.0,0.1834862385321101,0.110091743119266,0.0,0.036697247706422,0.1009174311926605,0.0
YML041C,VPS71,,dma3546,406,113,0.2783251231527093,1.0,0.2654867256637168,0.0,0.0,0.0,0.1415929203539823,0.0,0.1769911504424778,0.2123893805309734,0.0,0.0530973451327433,0.1504424778761062,0.0
YML013W,UBX2,ubx2-supp1,dma3521,1208,182,0.1506622516556291,1.0,0.0989010989010989,0.0054945054945054,0.0,0.0,0.0494505494505494,0.0,0.3571428571428571,0.0824175824175824,0.0,0.0439560439560439,0.3626373626373626,0.0
YML012C-A,,,dma3522,666,89,0.1336336336336336,1.0,0.2359550561797752,0.0,0.0,0.0112359550561797,0.2022471910112359,0.0,0.1910112359550561,0.1685393258426966,0.0,0.0561797752808988,0.1348314606741573,0.0
YML012W,ERV25,,dma3523,4428,1701,0.3841463414634146,1.0,0.1175778953556731,0.0,0.0,0.0,0.019400352733686,0.0,0.1898883009994121,0.1369782480893592,0.0,0.3862433862433862,0.1499118165784832,0.0
YMR078C,CTF18,,dma3676,268,66,0.2462686567164179,1.0,0.1818181818181818,0.0,0.0,0.0,0.2878787878787879,0.0,0.1515151515151515,0.2121212121212121,0.0,0.0303030303030303,0.1363636363636363,0.0
YMR075C-A,,,dma3678,613,94,0.1533442088091354,1.0,0.2659574468085106,0.0,0.0,0.0,0.0638297872340425,0.0,0.1808510638297872,0.2553191489361702,0.0,0.0319148936170212,0.202127659574468,0.0
YMR139W,RIM11,,dma3725,299,38,0.1270903010033444,1.0,0.0789473684210526,0.0,0.0,0.0,0.0789473684210526,0.0,0.2631578947368421,0.1842105263157894,0.0,0.0526315789473684,0.3421052631578947,0.0
YMR216C,SKY1,,dma3811,3413,422,0.1236448871960152,1.0,0.1161137440758293,0.0,0.0,0.0023696682464454,0.0236966824644549,0.0,0.1848341232227488,0.1469194312796208,0.0,0.2606635071090047,0.2654028436018957,0.0
YMR031W-A,,,dma3659,564,78,0.1382978723404255,1.0,0.1538461538461538,0.0,0.0,0.0,0.1538461538461538,0.0,0.2435897435897435,0.0641025641025641,0.0,0.0256410256410256,0.358974358974359,0.0
YMR016C,SOK2,,dma3628,1592,200,0.1256281407035175,1.0,0.48,0.0,0.0,0.0,0.165,0.0,0.1,0.105,0.0,0.03,0.12,0.0
YMR186W,HSC82,,dma3788,3518,560,0.1591813530415008,1.0,0.2053571428571428,0.0,0.0,0.0,0.1035714285714285,0.0,0.1517857142857142,0.1982142857142857,0.0,0.1678571428571428,0.1732142857142857,0.0
YNL321W,VNX1,,dma4186,5315,1345,0.2530573847601129,1.0,0.1338289962825278,0.0,0.0,0.0,0.0319702602230483,0.0,0.1821561338289963,0.1628252788104089,0.0,0.2691449814126394,0.2200743494423792,0.0
YNL099C,OCA1,,dma4018,5215,721,0.138255033557047,1.0,0.159500693481276,0.0,0.0,0.0,0.0665742024965325,0.0,0.1636615811373093,0.1969486823855755,0.0,0.1858529819694868,0.2274618585298197,0.0
YNL064C,YDJ1,,dma3979,266,64,0.2406015037593984,1.0,0.1875,0.0,0.0,0.0,0.25,0.0,0.171875,0.21875,0.0,0.046875,0.125,0.0
YNL214W,PEX17,,dma4083,6161,950,0.1541957474435968,1.0,0.1063157894736842,0.0,0.0,0.0,0.0263157894736842,0.0,0.191578947368421,0.1210526315789473,0.0,0.3189473684210526,0.2357894736842105,0.0
YNL212W,VID27,,dma4084,5531,1527,0.2760802748146809,1.0,0.1074001309757694,0.0,0.0,0.0,0.0176817288801571,0.0,0.1768172888015717,0.1277013752455795,0.0,0.3483955468238376,0.2220039292730845,0.0
YNL324W,,,dma4183,2403,363,0.1510611735330836,1.0,0.1184573002754821,0.0055096418732782,0.0,0.0,0.0440771349862259,0.0,0.2424242424242424,0.1763085399449036,0.0,0.1294765840220385,0.2837465564738292,0.0
YNL205C,,,dma4088,5203,1463,0.281183932346723,1.0,0.1059466848940533,0.0,0.0,0.0,0.0205058099794941,0.0,0.1756664388243335,0.1667805878332194,0.0,0.3239917976760082,0.2071086807928913,0.0
YNL120C,,,dma4029,638,105,0.164576802507837,1.0,0.2857142857142857,0.0,0.0,0.0,0.2666666666666666,0.0,0.1333333333333333,0.1619047619047619,0.0,0.0380952380952381,0.1142857142857142,0.0
YNL231C,PDR16,,dma4094,4959,689,0.1389393022786852,1.0,0.1015965166908563,0.0,0.0,0.0,0.0435413642960812,0.0,0.2017416545718432,0.1422351233671988,0.0,0.2235123367198838,0.2873730043541364,0.0
YNL230C,ELA1,,dma4095,5554,1392,0.2506301764494058,1.0,0.1839080459770115,0.0,0.0,0.0,0.035919540229885,0.0,0.1673850574712643,0.1436781609195402,0.0,0.2686781609195402,0.2004310344827586,0.0
